date,sequence,frame_id,image_path,lidar_path,image_ok,lidar_ok,image_height,image_width,lidar_points,split,depth_path
2011_09_28,2011_09_28_drive_0054_sync,32,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000032.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000032.bin,True,True,370,1224,125775,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_32.npy
2011_09_28,2011_09_28_drive_0054_sync,33,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000033.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000033.bin,True,True,370,1224,125787,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_33.npy
2011_09_28,2011_09_28_drive_0054_sync,34,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000034.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000034.bin,True,True,370,1224,125794,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_34.npy
2011_09_28,2011_09_28_drive_0054_sync,35,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000035.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000035.bin,True,True,370,1224,125761,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_35.npy
2011_09_28,2011_09_28_drive_0054_sync,36,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000036.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000036.bin,True,True,370,1224,125862,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_36.npy
2011_09_28,2011_09_28_drive_0054_sync,37,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000037.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000037.bin,True,True,370,1224,125794,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_37.npy
2011_09_28,2011_09_28_drive_0054_sync,38,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000038.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000038.bin,True,True,370,1224,125790,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_38.npy
2011_09_28,2011_09_28_drive_0054_sync,39,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000039.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000039.bin,True,True,370,1224,125767,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_39.npy
2011_09_28,2011_09_28_drive_0054_sync,40,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000040.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000040.bin,True,True,370,1224,125750,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_40.npy
2011_09_28,2011_09_28_drive_0054_sync,41,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000041.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000041.bin,True,True,370,1224,125777,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_41.npy
2011_09_28,2011_09_28_drive_0054_sync,42,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000042.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000042.bin,True,True,370,1224,125792,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_42.npy
2011_09_28,2011_09_28_drive_0054_sync,43,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000043.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000043.bin,True,True,370,1224,125807,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_43.npy
2011_09_28,2011_09_28_drive_0054_sync,44,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000044.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000044.bin,True,True,370,1224,125753,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0054_sync_44.npy
2011_09_28,2011_09_28_drive_0057_sync,0,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000000.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000000.bin,True,True,370,1224,125203,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_0.npy
2011_09_28,2011_09_28_drive_0057_sync,1,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000001.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000001.bin,True,True,370,1224,125259,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_1.npy
2011_09_28,2011_09_28_drive_0057_sync,2,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000002.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000002.bin,True,True,370,1224,125246,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_2.npy
2011_09_28,2011_09_28_drive_0057_sync,3,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000003.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000003.bin,True,True,370,1224,125247,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_3.npy
2011_09_28,2011_09_28_drive_0057_sync,4,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000004.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000004.bin,True,True,370,1224,125165,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_4.npy
2011_09_28,2011_09_28_drive_0057_sync,5,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000005.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000005.bin,True,True,370,1224,125223,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_5.npy
2011_09_28,2011_09_28_drive_0057_sync,6,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000006.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000006.bin,True,True,370,1224,125276,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_6.npy
2011_09_28,2011_09_28_drive_0057_sync,7,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000007.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000007.bin,True,True,370,1224,125173,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_7.npy
2011_09_28,2011_09_28_drive_0057_sync,8,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000008.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000008.bin,True,True,370,1224,125194,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_8.npy
2011_09_28,2011_09_28_drive_0057_sync,9,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000009.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000009.bin,True,True,370,1224,125167,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_9.npy
2011_09_28,2011_09_28_drive_0057_sync,10,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000010.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000010.bin,True,True,370,1224,125199,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_10.npy
2011_09_28,2011_09_28_drive_0057_sync,11,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000011.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000011.bin,True,True,370,1224,125228,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_11.npy
2011_09_28,2011_09_28_drive_0057_sync,12,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000012.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000012.bin,True,True,370,1224,125329,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_12.npy
2011_09_28,2011_09_28_drive_0057_sync,13,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000013.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000013.bin,True,True,370,1224,125311,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_13.npy
2011_09_28,2011_09_28_drive_0057_sync,14,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000014.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000014.bin,True,True,370,1224,125296,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_14.npy
2011_09_28,2011_09_28_drive_0057_sync,15,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000015.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000015.bin,True,True,370,1224,125356,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_15.npy
2011_09_28,2011_09_28_drive_0057_sync,16,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000016.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000016.bin,True,True,370,1224,125239,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_16.npy
2011_09_28,2011_09_28_drive_0057_sync,17,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000017.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000017.bin,True,True,370,1224,125250,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_17.npy
2011_09_28,2011_09_28_drive_0057_sync,18,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000018.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000018.bin,True,True,370,1224,125245,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_18.npy
2011_09_28,2011_09_28_drive_0057_sync,19,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000019.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000019.bin,True,True,370,1224,125240,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_19.npy
2011_09_28,2011_09_28_drive_0057_sync,20,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000020.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000020.bin,True,True,370,1224,125289,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_20.npy
2011_09_28,2011_09_28_drive_0057_sync,21,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000021.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000021.bin,True,True,370,1224,125227,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_21.npy
2011_09_28,2011_09_28_drive_0057_sync,22,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000022.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000022.bin,True,True,370,1224,125235,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_22.npy
2011_09_28,2011_09_28_drive_0057_sync,23,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000023.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000023.bin,True,True,370,1224,125228,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_23.npy
2011_09_28,2011_09_28_drive_0057_sync,24,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000024.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000024.bin,True,True,370,1224,125086,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_24.npy
2011_09_28,2011_09_28_drive_0057_sync,25,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000025.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000025.bin,True,True,370,1224,125138,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_25.npy
2011_09_28,2011_09_28_drive_0057_sync,26,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000026.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000026.bin,True,True,370,1224,125171,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_26.npy
2011_09_28,2011_09_28_drive_0057_sync,27,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000027.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000027.bin,True,True,370,1224,125050,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_27.npy
2011_09_28,2011_09_28_drive_0057_sync,28,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000028.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000028.bin,True,True,370,1224,125095,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_28.npy
2011_09_28,2011_09_28_drive_0057_sync,29,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000029.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000029.bin,True,True,370,1224,125112,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_29.npy
2011_09_28,2011_09_28_drive_0057_sync,30,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000030.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000030.bin,True,True,370,1224,125114,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_30.npy
2011_09_28,2011_09_28_drive_0057_sync,31,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000031.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000031.bin,True,True,370,1224,125156,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_31.npy
2011_09_28,2011_09_28_drive_0057_sync,32,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000032.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000032.bin,True,True,370,1224,125075,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_32.npy
2011_09_28,2011_09_28_drive_0057_sync,33,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000033.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000033.bin,True,True,370,1224,125087,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_33.npy
2011_09_28,2011_09_28_drive_0057_sync,34,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000034.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000034.bin,True,True,370,1224,125086,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_34.npy
2011_09_28,2011_09_28_drive_0057_sync,35,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000035.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000035.bin,True,True,370,1224,125031,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_35.npy
2011_09_28,2011_09_28_drive_0057_sync,36,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000036.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000036.bin,True,True,370,1224,125120,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_36.npy
2011_09_28,2011_09_28_drive_0057_sync,37,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000037.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000037.bin,True,True,370,1224,125123,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_37.npy
2011_09_28,2011_09_28_drive_0057_sync,38,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000038.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000038.bin,True,True,370,1224,125151,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_38.npy
2011_09_28,2011_09_28_drive_0057_sync,39,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000039.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000039.bin,True,True,370,1224,125126,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_39.npy
2011_09_28,2011_09_28_drive_0057_sync,40,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000040.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000040.bin,True,True,370,1224,124996,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_40.npy
2011_09_28,2011_09_28_drive_0057_sync,41,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000041.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000041.bin,True,True,370,1224,125081,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_41.npy
2011_09_28,2011_09_28_drive_0057_sync,42,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000042.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000042.bin,True,True,370,1224,125135,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_42.npy
2011_09_28,2011_09_28_drive_0057_sync,43,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000043.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000043.bin,True,True,370,1224,125085,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_43.npy
2011_09_28,2011_09_28_drive_0057_sync,44,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000044.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000044.bin,True,True,370,1224,125085,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_44.npy
2011_09_28,2011_09_28_drive_0057_sync,45,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000045.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000045.bin,True,True,370,1224,125066,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_45.npy
2011_09_28,2011_09_28_drive_0057_sync,46,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000046.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000046.bin,True,True,370,1224,125080,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_46.npy
2011_09_28,2011_09_28_drive_0057_sync,47,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000047.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000047.bin,True,True,370,1224,125166,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_47.npy
2011_09_28,2011_09_28_drive_0057_sync,48,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000048.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000048.bin,True,True,370,1224,125185,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_48.npy
2011_09_28,2011_09_28_drive_0057_sync,49,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000049.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000049.bin,True,True,370,1224,125271,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_49.npy
2011_09_28,2011_09_28_drive_0057_sync,50,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000050.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000050.bin,True,True,370,1224,125237,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_50.npy
2011_09_28,2011_09_28_drive_0057_sync,51,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000051.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000051.bin,True,True,370,1224,125178,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_51.npy
2011_09_28,2011_09_28_drive_0057_sync,52,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000052.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000052.bin,True,True,370,1224,125256,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_52.npy
2011_09_28,2011_09_28_drive_0057_sync,53,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000053.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000053.bin,True,True,370,1224,125325,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_53.npy
2011_09_28,2011_09_28_drive_0057_sync,54,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000054.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000054.bin,True,True,370,1224,125282,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_54.npy
2011_09_28,2011_09_28_drive_0057_sync,55,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000055.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000055.bin,True,True,370,1224,125328,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_55.npy
2011_09_28,2011_09_28_drive_0057_sync,56,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000056.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000056.bin,True,True,370,1224,125209,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_56.npy
