date,sequence,frame_id,image_path,lidar_path,image_ok,lidar_ok,image_height,image_width,lidar_points
2011_09_28,2011_09_28_drive_0053_sync,0000000022,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000022.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000022.bin,True,True,370,1224,125782
2011_09_28,2011_09_28_drive_0053_sync,0000000023,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000023.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000023.bin,True,True,370,1224,125804
2011_09_28,2011_09_28_drive_0053_sync,0000000024,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000024.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000024.bin,True,True,370,1224,125789
2011_09_28,2011_09_28_drive_0053_sync,0000000025,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000025.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000025.bin,True,True,370,1224,125761
2011_09_28,2011_09_28_drive_0053_sync,0000000026,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000026.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000026.bin,True,True,370,1224,125851
2011_09_28,2011_09_28_drive_0053_sync,0000000027,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000027.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000027.bin,True,True,370,1224,125801
2011_09_28,2011_09_28_drive_0053_sync,0000000028,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000028.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000028.bin,True,True,370,1224,125342
2011_09_28,2011_09_28_drive_0053_sync,0000000029,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000029.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000029.bin,True,True,370,1224,125767
2011_09_28,2011_09_28_drive_0053_sync,0000000030,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000030.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000030.bin,True,True,370,1224,125745
2011_09_28,2011_09_28_drive_0053_sync,0000000031,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000031.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000031.bin,True,True,370,1224,125737
2011_09_28,2011_09_28_drive_0053_sync,0000000032,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000032.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000032.bin,True,True,370,1224,125762
2011_09_28,2011_09_28_drive_0053_sync,0000000033,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000033.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000033.bin,True,True,370,1224,125694
2011_09_28,2011_09_28_drive_0053_sync,0000000034,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000034.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000034.bin,True,True,370,1224,125753
2011_09_28,2011_09_28_drive_0053_sync,0000000035,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000035.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000035.bin,True,True,370,1224,125716
2011_09_28,2011_09_28_drive_0053_sync,0000000036,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000036.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000036.bin,True,True,370,1224,125739
2011_09_28,2011_09_28_drive_0053_sync,0000000037,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000037.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000037.bin,True,True,370,1224,125794
2011_09_28,2011_09_28_drive_0053_sync,0000000038,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000038.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000038.bin,True,True,370,1224,125779
2011_09_28,2011_09_28_drive_0053_sync,0000000039,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000039.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000039.bin,True,True,370,1224,125703
2011_09_28,2011_09_28_drive_0053_sync,0000000040,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000040.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000040.bin,True,True,370,1224,125826
2011_09_28,2011_09_28_drive_0053_sync,0000000041,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000041.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000041.bin,True,True,370,1224,125800
2011_09_28,2011_09_28_drive_0053_sync,0000000042,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000042.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000042.bin,True,True,370,1224,125813
2011_09_28,2011_09_28_drive_0053_sync,0000000043,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000043.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000043.bin,True,True,370,1224,125798
2011_09_28,2011_09_28_drive_0053_sync,0000000044,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000044.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000044.bin,True,True,370,1224,125769
2011_09_28,2011_09_28_drive_0053_sync,0000000045,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000045.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000045.bin,True,True,370,1224,125771
2011_09_28,2011_09_28_drive_0053_sync,0000000046,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000046.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000046.bin,True,True,370,1224,125804
2011_09_28,2011_09_28_drive_0053_sync,0000000047,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000047.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000047.bin,True,True,370,1224,125793
2011_09_28,2011_09_28_drive_0053_sync,0000000048,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000048.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000048.bin,True,True,370,1224,125794
2011_09_28,2011_09_28_drive_0053_sync,0000000049,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000049.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000049.bin,True,True,370,1224,125803
2011_09_28,2011_09_28_drive_0053_sync,0000000050,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000050.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000050.bin,True,True,370,1224,125733
2011_09_28,2011_09_28_drive_0053_sync,0000000051,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000051.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000051.bin,True,True,370,1224,125806
2011_09_28,2011_09_28_drive_0053_sync,0000000052,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000052.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000052.bin,True,True,370,1224,125830
2011_09_28,2011_09_28_drive_0053_sync,0000000053,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000053.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000053.bin,True,True,370,1224,125803
2011_09_28,2011_09_28_drive_0053_sync,0000000054,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000054.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000054.bin,True,True,370,1224,125834
2011_09_28,2011_09_28_drive_0053_sync,0000000055,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000055.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000055.bin,True,True,370,1224,125839
2011_09_28,2011_09_28_drive_0053_sync,0000000056,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000056.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000056.bin,True,True,370,1224,125850
2011_09_28,2011_09_28_drive_0053_sync,0000000057,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000057.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000057.bin,True,True,370,1224,125808
2011_09_28,2011_09_28_drive_0053_sync,0000000058,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000058.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000058.bin,True,True,370,1224,125810
2011_09_28,2011_09_28_drive_0053_sync,0000000059,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000059.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000059.bin,True,True,370,1224,125866
2011_09_28,2011_09_28_drive_0053_sync,0000000060,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000060.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000060.bin,True,True,370,1224,125830
2011_09_28,2011_09_28_drive_0053_sync,0000000061,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000061.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000061.bin,True,True,370,1224,125827
2011_09_28,2011_09_28_drive_0053_sync,0000000062,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000062.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000062.bin,True,True,370,1224,125775
2011_09_28,2011_09_28_drive_0053_sync,0000000063,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000063.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000063.bin,True,True,370,1224,125806
2011_09_28,2011_09_28_drive_0053_sync,0000000064,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000064.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000064.bin,True,True,370,1224,125824
2011_09_28,2011_09_28_drive_0053_sync,0000000065,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000065.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000065.bin,True,True,370,1224,125769
2011_09_28,2011_09_28_drive_0053_sync,0000000066,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000066.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000066.bin,True,True,370,1224,125763
2011_09_28,2011_09_28_drive_0053_sync,0000000067,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\image_02\data\0000000067.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0053_sync\velodyne_points\data\0000000067.bin,True,True,370,1224,125720
2011_09_28,2011_09_28_drive_0054_sync,0000000000,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000000.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000000.bin,True,True,370,1224,125810
2011_09_28,2011_09_28_drive_0054_sync,0000000001,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000001.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000001.bin,True,True,370,1224,125667
2011_09_28,2011_09_28_drive_0054_sync,0000000002,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000002.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000002.bin,True,True,370,1224,125722
2011_09_28,2011_09_28_drive_0054_sync,0000000003,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000003.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000003.bin,True,True,370,1224,125792
2011_09_28,2011_09_28_drive_0054_sync,0000000004,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000004.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000004.bin,True,True,370,1224,125803
2011_09_28,2011_09_28_drive_0054_sync,0000000005,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000005.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000005.bin,True,True,370,1224,125847
2011_09_28,2011_09_28_drive_0054_sync,0000000006,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000006.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000006.bin,True,True,370,1224,125749
2011_09_28,2011_09_28_drive_0054_sync,0000000007,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000007.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000007.bin,True,True,370,1224,125742
2011_09_28,2011_09_28_drive_0054_sync,0000000008,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000008.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000008.bin,True,True,370,1224,125762
2011_09_28,2011_09_28_drive_0054_sync,0000000009,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000009.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000009.bin,True,True,370,1224,125790
2011_09_28,2011_09_28_drive_0054_sync,0000000010,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000010.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000010.bin,True,True,370,1224,125743
2011_09_28,2011_09_28_drive_0054_sync,0000000011,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000011.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000011.bin,True,True,370,1224,125796
2011_09_28,2011_09_28_drive_0054_sync,0000000012,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000012.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000012.bin,True,True,370,1224,125792
2011_09_28,2011_09_28_drive_0054_sync,0000000013,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000013.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000013.bin,True,True,370,1224,125813
2011_09_28,2011_09_28_drive_0054_sync,0000000014,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000014.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000014.bin,True,True,370,1224,125823
2011_09_28,2011_09_28_drive_0054_sync,0000000015,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000015.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000015.bin,True,True,370,1224,125809
2011_09_28,2011_09_28_drive_0054_sync,0000000016,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000016.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000016.bin,True,True,370,1224,125738
2011_09_28,2011_09_28_drive_0054_sync,0000000017,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000017.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000017.bin,True,True,370,1224,125812
2011_09_28,2011_09_28_drive_0054_sync,0000000018,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000018.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000018.bin,True,True,370,1224,125775
2011_09_28,2011_09_28_drive_0054_sync,0000000019,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000019.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000019.bin,True,True,370,1224,125838
2011_09_28,2011_09_28_drive_0054_sync,0000000020,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000020.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000020.bin,True,True,370,1224,125830
2011_09_28,2011_09_28_drive_0054_sync,0000000021,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000021.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000021.bin,True,True,370,1224,125808
2011_09_28,2011_09_28_drive_0054_sync,0000000022,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000022.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000022.bin,True,True,370,1224,125752
2011_09_28,2011_09_28_drive_0054_sync,0000000023,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000023.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000023.bin,True,True,370,1224,125791
2011_09_28,2011_09_28_drive_0054_sync,0000000024,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000024.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000024.bin,True,True,370,1224,125839
2011_09_28,2011_09_28_drive_0054_sync,0000000025,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000025.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000025.bin,True,True,370,1224,125836
2011_09_28,2011_09_28_drive_0054_sync,0000000026,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000026.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000026.bin,True,True,370,1224,125860
2011_09_28,2011_09_28_drive_0054_sync,0000000027,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000027.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000027.bin,True,True,370,1224,125907
2011_09_28,2011_09_28_drive_0054_sync,0000000028,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000028.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000028.bin,True,True,370,1224,125898
2011_09_28,2011_09_28_drive_0054_sync,0000000029,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000029.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000029.bin,True,True,370,1224,125813
2011_09_28,2011_09_28_drive_0054_sync,0000000030,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000030.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000030.bin,True,True,370,1224,125870
2011_09_28,2011_09_28_drive_0054_sync,0000000031,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000031.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000031.bin,True,True,370,1224,125756
2011_09_28,2011_09_28_drive_0054_sync,0000000032,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000032.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000032.bin,True,True,370,1224,125775
2011_09_28,2011_09_28_drive_0054_sync,0000000033,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000033.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000033.bin,True,True,370,1224,125787
2011_09_28,2011_09_28_drive_0054_sync,0000000034,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000034.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000034.bin,True,True,370,1224,125794
2011_09_28,2011_09_28_drive_0054_sync,0000000035,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000035.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000035.bin,True,True,370,1224,125761
2011_09_28,2011_09_28_drive_0054_sync,0000000036,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000036.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000036.bin,True,True,370,1224,125862
2011_09_28,2011_09_28_drive_0054_sync,0000000037,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000037.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000037.bin,True,True,370,1224,125794
2011_09_28,2011_09_28_drive_0054_sync,0000000038,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000038.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000038.bin,True,True,370,1224,125790
2011_09_28,2011_09_28_drive_0054_sync,0000000039,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000039.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000039.bin,True,True,370,1224,125767
2011_09_28,2011_09_28_drive_0054_sync,0000000040,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\image_02\data\0000000040.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0054_sync\velodyne_points\data\0000000040.bin,True,True,370,1224,125750
